region,week_start,sales
Ica,2023-02-13,3649.48
Ica,2023-02-20,3746.19
Ica,2023-02-27,3722.61
Ica,2023-03-06,3568.21
Ica,2023-03-13,3576.43
Ica,2023-03-20,3614.09
Ica,2023-03-27,3623.09
Ica,2023-04-03,3500.97
Ica,2023-04-10,3496.52
Ica,2023-04-17,3383.85
Ica,2023-04-24,3302.48
Ica,2023-05-01,3426.49
Ica,2023-05-08,3296.42
Ica,2023-05-15,3348.81
Ica,2023-05-22,3289.58
Ica,2023-05-29,3341.15
Ica,2023-06-05,3216.58
Ica,2023-06-12,3041.63
Ica,2023-06-19,3020.18
Ica,2023-06-26,3021.03
Ica,2023-07-03,2913.32
Ica,2023-07-10,2917.10
Ica,2023-07-17,2911.48
Ica,2023-07-24,2950.34
Ica,2023-07-31,2974.86
Ica,2023-08-07,3111.53
Ica,2023-08-14,3040.41
Ica,2023-08-21,3105.55
Ica,2023-08-28,2981.40
Ica,2023-09-04,3062.28
Ica,2023-09-11,3087.67
Ica,2023-09-18,3127.49
Ica,2023-09-25,3098.69
Ica,2023-10-02,3055.99
Ica,2023-10-09,3148.53
Ica,2023-10-16,3160.55
Ica,2023-10-23,3241.14
Ica,2023-10-30,3330.51
Ica,2023-11-06,3319.14
Ica,2023-11-13,3597.20
Ica,2023-11-20,3394.03
Ica,2023-11-27,3602.51
Ica,2023-12-04,3622.28
Ica,2023-12-11,3531.77
Ica,2023-12-18,3569.04
Ica,2023-12-25,3550.73
Ica,2024-01-01,3630.78
Ica,2024-01-08,3650.21
Ica,2024-01-15,3717.91
Ica,2024-01-22,3715.64
Ica,2024-01-29,3834.29
Ica,2024-02-05,3766.65
Ica,2024-02-12,3786.21
Ica,2024-02-19,3840.19
Ica,2024-02-26,3762.40
Ica,2024-03-04,3711.01
Ica,2024-03-11,3775.49
Ica,2024-03-18,3603.52
Ica,2024-03-25,3697.42
Ica,2024-04-01,3476.42
Ica,2024-04-08,3526.39
Ica,2024-04-15,3451.85
Ica,2024-04-22,3497.61
Ica,2024-04-29,3643.11
Ica,2024-05-06,3496.69
Ica,2024-05-13,3279.85
Ica,2024-05-20,3405.25
Ica,2024-05-27,3372.59
Ica,2024-06-03,3357.13
Ica,2024-06-10,3304.95
Ica,2024-06-17,3195.24
Ica,2024-06-24,3191.44
Ica,2024-07-01,3024.17
Ica,2024-07-08,2994.44
Ica,2024-07-15,3092.37
Ica,2024-07-22,3134.99
Ica,2024-07-29,3064.42
Ica,2024-08-05,3224.71
Ica,2024-08-12,3097.51
Ica,2024-08-19,3185.24
Ica,2024-08-26,3120.19
Ica,2024-09-02,3108.76
Ica,2024-09-09,3220.47
Ica,2024-09-16,3198.13
Ica,2024-09-23,3258.13
Ica,2024-09-30,3276.20
Ica,2024-10-07,3286.10
Ica,2024-10-14,3316.99
Ica,2024-10-21,3331.23
Ica,2024-10-28,3556.94
Ica,2024-11-04,3523.73
Ica,2024-11-11,3721.00
Ica,2024-11-18,3757.32
Ica,2024-11-25,3576.56
Ica,2024-12-02,3755.61
Ica,2024-12-09,3610.51
Ica,2024-12-16,3828.40
Ica,2024-12-23,3709.81
Ica,2024-12-30,3684.35
Ica,2025-01-06,3681.00
Ica,2025-01-13,3791.77
Ica,2025-01-20,3873.09
Ica,2025-01-27,3889.82
Ica,2025-02-03,3874.29
Ica,2025-02-10,3990.21
Ica,2025-02-17,3836.83
Ica,2025-02-24,3922.39
Ica,2025-03-03,3800.82
Ica,2025-03-10,3802.00
Ica,2025-03-17,3724.11
Ica,2025-03-24,3677.89
Ica,2025-03-31,3768.56
Ica,2025-04-07,3626.84
Ica,2025-04-14,3597.35
Ica,2025-04-21,3660.82
Ica,2025-04-28,3633.53
Ica,2025-05-05,3510.91
Ica,2025-05-12,3542.81
Ica,2025-05-19,3465.58
Ica,2025-05-26,3492.01
Ica,2025-06-02,3348.45
Ica,2025-06-09,3256.67
Ica,2025-06-16,3117.84
Ica,2025-06-23,3128.67
Ica,2025-06-30,3137.33
Ica,2025-07-07,3165.96
Ica,2025-07-14,3087.11
Ica,2025-07-21,3275.71
Ica,2025-07-28,3240.84
Ica,2025-08-04,3365.98
Ica,2025-08-11,3252.32
Ica,2025-08-18,3301.40
Ica,2025-08-25,3205.40
Ica,2025-09-01,3269.49
Ica,2025-09-08,3194.00
Ica,2025-09-15,3321.44
Ica,2025-09-22,3368.49
Ica,2025-09-29,3223.82
Ica,2025-10-06,3274.15
Ica,2025-10-13,3478.66
Ica,2025-10-20,3569.90
Ica,2025-10-27,3721.63
Ica,2025-11-03,3669.20
Ica,2025-11-10,3708.73
Ica,2025-11-17,3753.05
Ica,2025-11-24,3760.57
Ica,2025-12-01,3825.95
Ica,2025-12-08,3775.30
Ica,2025-12-15,3743.54
Ica,2025-12-22,3838.90
Ica,2025-12-29,3690.74
Ica,2026-01-05,3938.95
Ica,2026-01-12,3827.73
Ica,2026-01-19,3979.56
Ica,2026-01-26,4001.00
Junin,2023-02-06,2938.64
Junin,2023-02-13,2943.17
Junin,2023-02-20,2973.57
Junin,2023-02-27,2992.90
Junin,2023-03-06,2802.72
Junin,2023-03-13,2874.09
Junin,2023-03-20,2844.96
Junin,2023-03-27,2755.18
Junin,2023-04-03,2839.66
Junin,2023-04-10,2877.26
Junin,2023-04-17,2979.38
Junin,2023-04-24,3037.26
Junin,2023-05-01,3109.11
Junin,2023-05-08,3221.95
Junin,2023-05-15,3187.94
Junin,2023-05-22,3348.75
Junin,2023-05-29,3176.63
Junin,2023-06-05,3266.61
Junin,2023-06-12,3276.90
Junin,2023-06-19,3396.79
Junin,2023-06-26,3336.53
Junin,2023-07-03,3487.60
Junin,2023-07-10,3612.68
Junin,2023-07-17,3528.97
Junin,2023-07-24,3627.75
Junin,2023-07-31,3704.84
Junin,2023-08-07,3663.90
Junin,2023-08-14,3637.53
Junin,2023-08-21,3802.51
Junin,2023-08-28,3650.59
Junin,2023-09-04,3760.43
Junin,2023-09-11,3602.59
Junin,2023-09-18,3618.97
Junin,2023-09-25,3689.79
Junin,2023-10-02,3635.58
Junin,2023-10-09,3601.24
Junin,2023-10-16,3616.50
Junin,2023-10-23,3671.36
Junin,2023-10-30,3583.26
Junin,2023-11-06,3586.79
Junin,2023-11-13,3372.86
Junin,2023-11-20,3411.32
Junin,2023-11-27,3360.75
Junin,2023-12-04,3268.60
Junin,2023-12-11,3177.81
Junin,2023-12-18,3140.27
Junin,2023-12-25,3172.94
Junin,2024-01-01,3248.20
Junin,2024-01-08,3051.03
Junin,2024-01-15,3115.08
Junin,2024-01-22,3182.35
Junin,2024-01-29,3117.02
Junin,2024-02-05,3055.18
Junin,2024-02-12,2989.82
Junin,2024-02-19,2974.86
Junin,2024-02-26,2926.31
Junin,2024-03-04,2760.88
Junin,2024-03-11,2843.67
Junin,2024-03-18,2770.89
Junin,2024-03-25,3008.92
Junin,2024-04-01,3022.18
Junin,2024-04-08,2971.29
Junin,2024-04-15,3131.37
Junin,2024-04-22,3290.47
Junin,2024-04-29,3133.75
Junin,2024-05-06,3290.30
Junin,2024-05-13,3250.99
Junin,2024-05-20,3227.87
Junin,2024-05-27,3187.52
Junin,2024-06-03,3246.13
Junin,2024-06-10,3291.25
Junin,2024-06-17,3215.30
Junin,2024-06-24,3462.58
Junin,2024-07-01,3478.70
Junin,2024-07-08,3603.59
Junin,2024-07-15,3615.53
Junin,2024-07-22,3894.46
Junin,2024-07-29,3631.29
Junin,2024-08-05,3698.46
Junin,2024-08-12,3807.21
Junin,2024-08-19,3903.63
Junin,2024-08-26,3667.96
Junin,2024-09-02,3833.57
Junin,2024-09-09,3642.98
Junin,2024-09-16,3783.45
Junin,2024-09-23,3709.83
Junin,2024-09-30,3860.87
Junin,2024-10-07,3842.45
Junin,2024-10-14,3688.14
Junin,2024-10-21,3911.41
Junin,2024-10-28,3620.45
Junin,2024-11-04,3627.63
Junin,2024-11-11,3704.05
Junin,2024-11-18,3466.79
Junin,2024-11-25,3397.74
Junin,2024-12-02,3377.37
Junin,2024-12-09,3338.76
Junin,2024-12-16,3289.82
Junin,2024-12-23,3186.84
Junin,2024-12-30,3231.29
Junin,2025-01-06,3250.32
Junin,2025-01-13,3297.75
Junin,2025-01-20,3207.13
Junin,2025-01-27,3080.79
Junin,2025-02-03,3130.08
Junin,2025-02-10,3045.73
Junin,2025-02-17,3126.69
Junin,2025-02-24,2890.93
Junin,2025-03-03,3006.34
Junin,2025-03-10,2887.90
Junin,2025-03-17,3047.25
Junin,2025-03-24,3042.08
Junin,2025-03-31,3049.91
Junin,2025-04-07,3122.30
Junin,2025-04-14,3124.11
Junin,2025-04-21,3242.19
Junin,2025-04-28,3237.98
Junin,2025-05-05,3320.33
Junin,2025-05-12,3298.19
Junin,2025-05-19,3148.93
Junin,2025-05-26,3292.97
Junin,2025-06-02,3447.86
Junin,2025-06-09,3478.29
Junin,2025-06-16,3439.57
Junin,2025-06-23,3486.86
Junin,2025-06-30,3544.77
Junin,2025-07-07,3681.68
Junin,2025-07-14,3747.37
Junin,2025-07-21,3702.88
Junin,2025-07-28,3848.97
Junin,2025-08-04,3906.20
Junin,2025-08-11,3766.26
Junin,2025-08-18,3805.14
Junin,2025-08-25,3829.55
Junin,2025-09-01,3828.60
Junin,2025-09-08,3742.21
Junin,2025-09-15,3731.97
Junin,2025-09-22,3741.74
Junin,2025-09-29,3807.92
Junin,2025-10-06,3821.47
Junin,2025-10-13,3795.94
Junin,2025-10-20,3698.87
Junin,2025-10-27,3689.62
Junin,2025-11-03,3756.36
Junin,2025-11-10,3574.12
Junin,2025-11-17,3596.22
Junin,2025-11-24,3482.93
Junin,2025-12-01,3396.69
Junin,2025-12-08,3378.03
Junin,2025-12-15,3440.57
Junin,2025-12-22,3321.04
Junin,2025-12-29,3266.23
Junin,2026-01-05,3180.07
Junin,2026-01-12,3300.24
Junin,2026-01-19,3326.64
Junin,2026-01-26,3268.67
La Libertad,2023-02-06,3391.92
La Libertad,2023-02-13,3351.39
La Libertad,2023-02-20,3261.05
La Libertad,2023-02-27,3291.58
La Libertad,2023-03-06,3179.69
La Libertad,2023-03-13,3109.61
La Libertad,2023-03-20,3003.96
La Libertad,2023-03-27,2981.53
La Libertad,2023-04-03,2864.04
La Libertad,2023-04-10,2976.81
La Libertad,2023-04-17,2922.96
La Libertad,2023-04-24,3037.09
La Libertad,2023-05-01,3007.33
La Libertad,2023-05-08,3042.15
La Libertad,2023-05-15,2920.06
La Libertad,2023-05-22,3053.85
La Libertad,2023-05-29,3004.63
La Libertad,2023-06-05,2944.66
La Libertad,2023-06-12,3057.01
La Libertad,2023-06-19,2935.71
La Libertad,2023-06-26,3056.28
La Libertad,2023-07-03,3122.39
La Libertad,2023-07-10,3190.87
La Libertad,2023-07-17,3303.70
La Libertad,2023-07-24,3515.85
La Libertad,2023-07-31,3431.17
La Libertad,2023-08-07,3634.06
La Libertad,2023-08-14,3605.01
La Libertad,2023-08-21,3637.42
La Libertad,2023-08-28,3606.08
La Libertad,2023-09-04,3622.91
La Libertad,2023-09-11,3519.07
La Libertad,2023-09-18,3748.76
La Libertad,2023-09-25,3680.43
La Libertad,2023-10-02,3560.64
La Libertad,2023-10-09,3890.51
La Libertad,2023-10-16,3747.45
La Libertad,2023-10-23,3976.88
La Libertad,2023-10-30,3970.49
La Libertad,2023-11-06,3892.92
La Libertad,2023-11-13,3877.33
La Libertad,2023-11-20,3798.91
La Libertad,2023-11-27,3749.83
La Libertad,2023-12-04,3766.61
La Libertad,2023-12-11,3714.52
La Libertad,2023-12-18,3725.94
La Libertad,2023-12-25,3579.70
La Libertad,2024-01-01,3613.86
La Libertad,2024-01-08,3608.67
La Libertad,2024-01-15,3554.45
La Libertad,2024-01-22,3595.10
La Libertad,2024-01-29,3552.54
La Libertad,2024-02-05,3480.38
La Libertad,2024-02-12,3544.84
La Libertad,2024-02-19,3305.52
La Libertad,2024-02-26,3284.33
La Libertad,2024-03-04,3252.97
La Libertad,2024-03-11,3120.61
La Libertad,2024-03-18,3083.22
La Libertad,2024-03-25,3122.97
La Libertad,2024-04-01,3162.80
La Libertad,2024-04-08,3028.81
La Libertad,2024-04-15,3171.80
La Libertad,2024-04-22,3175.97
La Libertad,2024-04-29,3016.41
La Libertad,2024-05-06,3174.30
La Libertad,2024-05-13,3127.58
La Libertad,2024-05-20,3102.86
La Libertad,2024-05-27,3108.02
La Libertad,2024-06-03,3122.17
La Libertad,2024-06-10,3183.48
La Libertad,2024-06-17,3136.73
La Libertad,2024-06-24,3152.10
La Libertad,2024-07-01,3196.40
La Libertad,2024-07-08,3284.48
La Libertad,2024-07-15,3302.63
La Libertad,2024-07-22,3452.94
La Libertad,2024-07-29,3566.36
La Libertad,2024-08-05,3595.46
La Libertad,2024-08-12,3608.95
La Libertad,2024-08-19,3602.71
La Libertad,2024-08-26,3675.88
La Libertad,2024-09-02,3736.39
La Libertad,2024-09-09,3616.82
La Libertad,2024-09-16,3703.47
La Libertad,2024-09-23,3857.10
La Libertad,2024-09-30,3797.51
La Libertad,2024-10-07,3826.27
La Libertad,2024-10-14,3917.25
La Libertad,2024-10-21,4007.14
La Libertad,2024-10-28,3977.67
La Libertad,2024-11-04,3973.29
La Libertad,2024-11-11,3993.71
La Libertad,2024-11-18,3992.42
La Libertad,2024-11-25,4052.75
La Libertad,2024-12-02,3831.54
La Libertad,2024-12-09,3899.78
La Libertad,2024-12-16,3728.87
La Libertad,2024-12-23,3673.36
La Libertad,2024-12-30,3750.26
La Libertad,2025-01-06,3851.97
La Libertad,2025-01-13,3657.62
La Libertad,2025-01-20,3611.35
La Libertad,2025-01-27,3536.10
La Libertad,2025-02-03,3565.56
La Libertad,2025-02-10,3597.62
La Libertad,2025-02-17,3504.21
La Libertad,2025-02-24,3441.65
La Libertad,2025-03-03,3317.53
La Libertad,2025-03-10,3175.23
La Libertad,2025-03-17,3229.32
La Libertad,2025-03-24,3119.72
La Libertad,2025-03-31,3119.65
La Libertad,2025-04-07,3039.63
La Libertad,2025-04-14,3238.13
La Libertad,2025-04-21,3140.57
La Libertad,2025-04-28,3278.85
La Libertad,2025-05-05,3188.10
La Libertad,2025-05-12,3235.57
La Libertad,2025-05-19,3231.06
La Libertad,2025-05-26,3211.27
La Libertad,2025-06-02,3267.40
La Libertad,2025-06-09,3293.25
La Libertad,2025-06-16,3143.54
La Libertad,2025-06-23,3329.61
La Libertad,2025-06-30,3357.66
La Libertad,2025-07-07,3391.49
La Libertad,2025-07-14,3500.62
La Libertad,2025-07-21,3492.02
La Libertad,2025-07-28,3527.03
La Libertad,2025-08-04,3694.67
La Libertad,2025-08-11,3680.07
La Libertad,2025-08-18,3748.39
La Libertad,2025-08-25,3657.45
La Libertad,2025-09-01,3709.12
La Libertad,2025-09-08,3770.83
La Libertad,2025-09-15,3864.50
La Libertad,2025-09-22,3819.00
La Libertad,2025-09-29,3919.58
La Libertad,2025-10-06,3958.06
La Libertad,2025-10-13,4166.60
La Libertad,2025-10-20,3993.24
La Libertad,2025-10-27,4276.11
La Libertad,2025-11-03,4268.51
La Libertad,2025-11-10,4037.19
La Libertad,2025-11-17,4061.23
La Libertad,2025-11-24,3975.39
La Libertad,2025-12-01,3931.55
La Libertad,2025-12-08,3977.59
La Libertad,2025-12-15,3819.39
La Libertad,2025-12-22,3836.06
La Libertad,2025-12-29,3738.18
La Libertad,2026-01-05,3723.74
La Libertad,2026-01-12,3755.90
La Libertad,2026-01-19,3744.14
La Libertad,2026-01-26,3798.62
Lambayeque,2023-02-06,3447.18
Lambayeque,2023-02-13,3618.80
Lambayeque,2023-02-20,3680.74
Lambayeque,2023-02-27,3637.79
Lambayeque,2023-03-06,3654.06
Lambayeque,2023-03-13,3836.41
Lambayeque,2023-03-20,3874.97
Lambayeque,2023-03-27,3979.95
Lambayeque,2023-04-03,4002.20
Lambayeque,2023-04-10,4218.20
Lambayeque,2023-04-17,4042.35
Lambayeque,2023-04-24,4083.77
Lambayeque,2023-05-01,4144.73
Lambayeque,2023-05-08,4139.88
Lambayeque,2023-05-15,3976.22
Lambayeque,2023-05-22,4123.11
Lambayeque,2023-05-29,3922.03
Lambayeque,2023-06-05,4003.40
Lambayeque,2023-06-12,3977.14
Lambayeque,2023-06-19,3949.80
Lambayeque,2023-06-26,4067.05
Lambayeque,2023-07-03,3830.72
Lambayeque,2023-07-10,3912.02
Lambayeque,2023-07-17,3859.71
Lambayeque,2023-07-24,3916.17
Lambayeque,2023-07-31,3885.90
Lambayeque,2023-08-07,3752.08
Lambayeque,2023-08-14,3707.27
Lambayeque,2023-08-21,3393.03
Lambayeque,2023-08-28,3481.89
Lambayeque,2023-09-04,3331.26
Lambayeque,2023-09-11,3363.30
Lambayeque,2023-09-18,3383.74
Lambayeque,2023-09-25,3362.38
Lambayeque,2023-10-02,3435.81
Lambayeque,2023-10-09,3203.76
Lambayeque,2023-10-16,3255.98
Lambayeque,2023-10-23,3183.08
Lambayeque,2023-10-30,3135.37
Lambayeque,2023-11-06,3268.67
Lambayeque,2023-11-13,3182.34
Lambayeque,2023-11-20,3251.70
Lambayeque,2023-11-27,3225.99
Lambayeque,2023-12-04,3172.97
Lambayeque,2023-12-11,3145.58
Lambayeque,2023-12-18,3329.57
Lambayeque,2023-12-25,3286.56
Lambayeque,2024-01-01,3322.26
Lambayeque,2024-01-08,3389.39
Lambayeque,2024-01-15,3526.22
Lambayeque,2024-01-22,3642.94
Lambayeque,2024-01-29,3596.10
Lambayeque,2024-02-05,3698.17
Lambayeque,2024-02-12,3650.33
Lambayeque,2024-02-19,3648.60
Lambayeque,2024-02-26,3896.03
Lambayeque,2024-03-04,3893.38
Lambayeque,2024-03-11,3855.47
Lambayeque,2024-03-18,3863.62
Lambayeque,2024-03-25,3888.74
Lambayeque,2024-04-01,4087.85
Lambayeque,2024-04-08,4099.35
Lambayeque,2024-04-15,4181.39
Lambayeque,2024-04-22,4186.30
Lambayeque,2024-04-29,4188.91
Lambayeque,2024-05-06,4215.85
Lambayeque,2024-05-13,4135.55
Lambayeque,2024-05-20,4041.05
Lambayeque,2024-05-27,4016.01
Lambayeque,2024-06-03,4090.17
Lambayeque,2024-06-10,3976.72
Lambayeque,2024-06-17,4091.78
Lambayeque,2024-06-24,4089.11
Lambayeque,2024-07-01,4029.71
Lambayeque,2024-07-08,3958.02
Lambayeque,2024-07-15,3852.22
Lambayeque,2024-07-22,3835.53
Lambayeque,2024-07-29,3728.72
Lambayeque,2024-08-05,3752.70
Lambayeque,2024-08-12,3637.12
Lambayeque,2024-08-19,3527.08
Lambayeque,2024-08-26,3577.27
Lambayeque,2024-09-02,3478.86
Lambayeque,2024-09-09,3440.06
Lambayeque,2024-09-16,3453.40
Lambayeque,2024-09-23,3472.89
Lambayeque,2024-09-30,3291.49
Lambayeque,2024-10-07,3427.60
Lambayeque,2024-10-14,3242.01
Lambayeque,2024-10-21,3276.98
Lambayeque,2024-10-28,3356.97
Lambayeque,2024-11-04,3297.51
Lambayeque,2024-11-11,3262.99
Lambayeque,2024-11-18,3211.65
Lambayeque,2024-11-25,3290.09
Lambayeque,2024-12-02,3117.68
Lambayeque,2024-12-09,3238.06
Lambayeque,2024-12-16,3317.47
Lambayeque,2024-12-23,3513.10
Lambayeque,2024-12-30,3516.24
Lambayeque,2025-01-06,3580.95
Lambayeque,2025-01-13,3518.11
Lambayeque,2025-01-20,3756.20
Lambayeque,2025-01-27,3672.64
Lambayeque,2025-02-03,3602.49
Lambayeque,2025-02-10,3846.13
Lambayeque,2025-02-17,3632.86
Lambayeque,2025-02-24,3711.98
Lambayeque,2025-03-03,3809.09
Lambayeque,2025-03-10,3828.24
Lambayeque,2025-03-17,4001.27
Lambayeque,2025-03-24,4060.60
Lambayeque,2025-03-31,4118.43
Lambayeque,2025-04-07,4288.35
Lambayeque,2025-04-14,4094.12
Lambayeque,2025-04-21,4303.41
Lambayeque,2025-04-28,4156.24
Lambayeque,2025-05-05,4285.94
Lambayeque,2025-05-12,4288.26
Lambayeque,2025-05-19,4286.97
Lambayeque,2025-05-26,4103.01
Lambayeque,2025-06-02,4025.95
Lambayeque,2025-06-09,4116.99
Lambayeque,2025-06-16,4090.91
Lambayeque,2025-06-23,3977.39
Lambayeque,2025-06-30,4129.67
Lambayeque,2025-07-07,3998.13
Lambayeque,2025-07-14,4110.70
Lambayeque,2025-07-21,4020.62
Lambayeque,2025-07-28,3865.41
Lambayeque,2025-08-04,3802.61
Lambayeque,2025-08-11,3699.39
Lambayeque,2025-08-18,3606.48
Lambayeque,2025-08-25,3771.23
Lambayeque,2025-09-01,3458.89
Lambayeque,2025-09-08,3489.85
Lambayeque,2025-09-15,3530.86
Lambayeque,2025-09-22,3429.83
Lambayeque,2025-09-29,3404.11
Lambayeque,2025-10-06,3344.56
Lambayeque,2025-10-13,3486.37
Lambayeque,2025-10-20,3424.18
Lambayeque,2025-10-27,3371.02
Lambayeque,2025-11-03,3203.80
Lambayeque,2025-11-10,3301.80
Lambayeque,2025-11-17,3267.65
Lambayeque,2025-11-24,3225.56
Lambayeque,2025-12-01,3177.64
Lambayeque,2025-12-08,3303.50
Lambayeque,2025-12-15,3307.08
Lambayeque,2025-12-22,3435.30
Lambayeque,2025-12-29,3502.93
Lambayeque,2026-01-05,3540.77
Lambayeque,2026-01-12,3674.22
Lambayeque,2026-01-19,3654.97
Lambayeque,2026-01-26,3725.65
Lima,2023-02-06,3652.15
Lima,2023-02-13,3634.12
Lima,2023-02-20,3559.52
Lima,2023-02-27,3546.61
Lima,2023-03-06,3426.75
Lima,2023-03-13,3400.69
Lima,2023-03-20,3369.24
Lima,2023-03-27,3439.35
Lima,2023-04-03,3393.79
Lima,2023-04-10,3456.07
Lima,2023-04-17,3583.25
Lima,2023-04-24,3415.90
Lima,2023-05-01,3604.61
Lima,2023-05-08,3521.23
Lima,2023-05-15,3564.46
Lima,2023-05-22,3581.64
Lima,2023-05-29,3550.43
Lima,2023-06-05,3549.83
Lima,2023-06-12,3486.89
Lima,2023-06-19,3528.87
Lima,2023-06-26,3499.63
Lima,2023-07-03,3638.15
Lima,2023-07-10,3644.47
Lima,2023-07-17,3735.56
Lima,2023-07-24,3790.87
Lima,2023-07-31,3887.91
Lima,2023-08-07,3809.94
Lima,2023-08-14,3826.63
Lima,2023-08-21,3902.00
Lima,2023-08-28,3915.78
Lima,2023-09-04,3826.72
Lima,2023-09-11,4027.64
Lima,2023-09-18,3841.77
Lima,2023-09-25,3984.79
Lima,2023-10-02,3955.46
Lima,2023-10-09,3917.00
Lima,2023-10-16,3946.07
Lima,2023-10-23,4136.67
Lima,2023-10-30,4158.29
Lima,2023-11-06,3906.01
Lima,2023-11-13,4056.42
Lima,2023-11-20,4024.09
Lima,2023-11-27,3974.86
Lima,2023-12-04,3870.28
Lima,2023-12-11,3774.36
Lima,2023-12-18,3961.22
Lima,2023-12-25,3839.12
Lima,2024-01-01,3767.44
Lima,2024-01-08,3752.51
Lima,2024-01-15,3709.49
Lima,2024-01-22,3735.61
Lima,2024-01-29,3744.44
Lima,2024-02-05,3656.13
Lima,2024-02-12,3786.61
Lima,2024-02-19,3628.58
Lima,2024-02-26,3620.32
Lima,2024-03-04,3470.20
Lima,2024-03-11,3476.56
Lima,2024-03-18,3392.07
Lima,2024-03-25,3452.50
Lima,2024-04-01,3338.38
Lima,2024-04-08,3465.19
Lima,2024-04-15,3446.03
Lima,2024-04-22,3599.00
Lima,2024-04-29,3547.37
Lima,2024-05-06,3629.76
Lima,2024-05-13,3568.02
Lima,2024-05-20,3490.06
Lima,2024-05-27,3610.53
Lima,2024-06-03,3520.34
Lima,2024-06-10,3494.91
Lima,2024-06-17,3604.87
Lima,2024-06-24,3643.33
Lima,2024-07-01,3782.83
Lima,2024-07-08,3722.10
Lima,2024-07-15,3697.64
Lima,2024-07-22,4045.73
Lima,2024-07-29,4004.71
Lima,2024-08-05,3883.00
Lima,2024-08-12,3973.51
Lima,2024-08-19,3822.13
Lima,2024-08-26,3957.19
Lima,2024-09-02,3927.54
Lima,2024-09-09,3879.00
Lima,2024-09-16,3978.59
Lima,2024-09-23,3923.39
Lima,2024-09-30,4076.58
Lima,2024-10-07,3999.18
Lima,2024-10-14,4065.64
Lima,2024-10-21,4089.42
Lima,2024-10-28,4134.55
Lima,2024-11-04,4023.95
Lima,2024-11-11,4038.04
Lima,2024-11-18,4131.67
Lima,2024-11-25,4189.52
Lima,2024-12-02,4012.25
Lima,2024-12-09,3888.01
Lima,2024-12-16,3824.35
Lima,2024-12-23,3865.65
Lima,2024-12-30,3685.79
Lima,2025-01-06,3846.15
Lima,2025-01-13,3861.18
Lima,2025-01-20,3850.99
Lima,2025-01-27,3920.88
Lima,2025-02-03,3732.85
Lima,2025-02-10,3769.05
Lima,2025-02-17,3667.32
Lima,2025-02-24,3644.86
Lima,2025-03-03,3540.29
Lima,2025-03-10,3657.84
Lima,2025-03-17,3498.00
Lima,2025-03-24,3516.46
Lima,2025-03-31,3559.69
Lima,2025-04-07,3603.56
Lima,2025-04-14,3675.11
Lima,2025-04-21,3692.41
Lima,2025-04-28,3705.30
Lima,2025-05-05,3678.34
Lima,2025-05-12,3720.34
Lima,2025-05-19,3666.09
Lima,2025-05-26,3641.11
Lima,2025-06-02,3727.21
Lima,2025-06-09,3683.58
Lima,2025-06-16,3753.01
Lima,2025-06-23,3646.15
Lima,2025-06-30,3774.67
Lima,2025-07-07,3804.86
Lima,2025-07-14,3832.39
Lima,2025-07-21,3907.81
Lima,2025-07-28,4104.85
Lima,2025-08-04,4119.63
Lima,2025-08-11,4125.22
Lima,2025-08-18,3986.39
Lima,2025-08-25,3961.54
Lima,2025-09-01,4129.04
Lima,2025-09-08,4192.02
Lima,2025-09-15,4041.21
Lima,2025-09-22,4099.58
Lima,2025-09-29,4133.87
Lima,2025-10-06,4195.37
Lima,2025-10-13,4205.56
Lima,2025-10-20,4174.75
Lima,2025-10-27,4165.52
Lima,2025-11-03,4218.37
Lima,2025-11-10,4128.22
Lima,2025-11-17,4080.76
Lima,2025-11-24,4175.11
Lima,2025-12-01,4054.02
Lima,2025-12-08,4021.81
Lima,2025-12-15,4042.25
Lima,2025-12-22,3861.66
Lima,2025-12-29,3996.49
Lima,2026-01-05,3961.12
Lima,2026-01-12,4038.21
Lima,2026-01-19,3940.29
Lima,2026-01-26,3898.10
Loreto,2023-02-06,4070.34
Loreto,2023-02-13,4201.69
Loreto,2023-02-20,4145.19
Loreto,2023-02-27,4282.76
Loreto,2023-03-06,4043.19
Loreto,2023-03-13,4086.65
Loreto,2023-03-20,3991.49
Loreto,2023-03-27,3976.78
Loreto,2023-04-03,3946.95
Loreto,2023-04-10,3948.34
Loreto,2023-04-17,4023.06
Loreto,2023-04-24,3898.87
Loreto,2023-05-01,4016.97
Loreto,2023-05-08,3884.14
Loreto,2023-05-15,3942.07
Loreto,2023-05-22,4030.66
Loreto,2023-05-29,3935.81
Loreto,2023-06-05,3870.94
Loreto,2023-06-12,3833.37
Loreto,2023-06-19,3767.83
Loreto,2023-06-26,3715.58
Loreto,2023-07-03,3723.16
Loreto,2023-07-10,3538.22
Loreto,2023-07-17,3592.08
Loreto,2023-07-24,3643.39
Loreto,2023-07-31,3664.83
Loreto,2023-08-07,3668.59
Loreto,2023-08-14,3729.03
Loreto,2023-08-21,3614.26
Loreto,2023-08-28,3551.03
Loreto,2023-09-04,3704.27
Loreto,2023-09-11,3599.78
Loreto,2023-09-18,3544.46
Loreto,2023-09-25,3571.72
Loreto,2023-10-02,3545.30
Loreto,2023-10-09,3660.68
Loreto,2023-10-16,3692.75
Loreto,2023-10-23,3708.92
Loreto,2023-10-30,3785.58
Loreto,2023-11-06,3814.81
Loreto,2023-11-13,3935.04
Loreto,2023-11-20,3758.38
Loreto,2023-11-27,3865.50
